Dron1_X,Dron1_Y,Dron1_Z,Dron4_X,Dron4_Y,Dron4_Z,Dron2_X,Dron2_Y,Dron2_Z,Dron3_X,Dron3_Y,Dron3_Z
207.73293,88.21508,1267.3641,338.5314,211.39537,1263.437,249.73022,72.64951,1265.8899,167.58214,160.53333,1267.9744
204.10196,91.71306,1267.2009,334.89417,214.87814,1263.1909,246.09087,76.145454,1265.6886,163.9627,164.02939,1267.8253
200.49747,95.208305,1267.0188,331.28815,218.3579,1262.9548,242.47783,79.637726,1265.4822,160.37088,167.52243,1267.6459
196.92268,98.701294,1266.8192,327.71603,221.83615,1262.719,238.89468,83.12701,1265.269,156.80939,171.0129,1267.4407
193.38042,102.192474,1266.6036,324.17975,225.31427,1262.4753,235.34451,86.613976,1265.0479,153.2806,174.50124,1267.2137
189.87305,105.68229,1266.3737,320.68076,228.79347,1262.217,231.82996,90.09929,1264.8176,149.78647,177.9879,1266.9686
186.40262,109.17115,1266.1304,317.22,232.27469,1261.9395,228.35316,93.583595,1264.5774,146.32867,181.47331,1266.7087
182.9708,112.65945,1265.875,313.79816,235.75858,1261.6394,224.91592,97.0675,1264.3265,142.90857,184.9579,1266.4368
179.57892,116.14752,1265.6085,310.41568,239.24559,1261.3152,221.51965,100.55156,1264.0646,139.5272,188.44206,1266.1547
176.22807,119.63571,1265.3318,307.07288,242.7359,1260.9664,218.16545,104.036285,1263.7915,136.18547,191.92618,1265.8645
172.9191,123.1243,1265.0457,303.77,246.22954,1260.5942,214.85411,107.522156,1263.5072,132.88402,195.4106,1265.5676
169.65262,126.61354,1264.7507,300.5072,249.72636,1260.2001,211.58623,111.009575,1263.2119,129.62334,198.89561,1265.265
166.42905,130.10368,1264.4476,297.2847,253.22618,1259.7867,208.36214,114.498886,1262.906,126.403755,202.38153,1264.9574
163.24869,133.59496,1264.1367,294.10266,256.72873,1259.3573,205.18202,117.99038,1262.59,123.22554,205.8686,1264.6451
160.1117,137.08754,1263.8184,290.96124,260.23383,1258.9149,202.04591,121.48429,1262.2646,120.08883,209.35707,1264.3285
157.0181,140.58162,1263.4928,287.86063,263.7413,1258.4633,198.95375,124.98079,1261.9303,116.99369,212.84717,1264.0072
153.9679,144.0774,1263.1604,284.80106,267.25098,1258.0056,195.90535,128.48,1261.588,113.94017,216.33908,1263.6812
150.96095,147.575,1262.8214,281.78268,270.76276,1257.5452,192.90048,131.98198,1261.2383,110.92827,219.83301,1263.3499
147.99713,151.07462,1262.4757,278.80576,274.27658,1257.0848,189.93889,135.48677,1260.8818,107.957985,223.32912,1263.0131
145.07628,154.57637,1262.1237,275.87048,277.79236,1256.6273,187.02026,138.99434,1260.5193,105.0293,226.82758,1262.6703
142.19817,158.08044,1261.7653,272.97708,281.3101,1256.1744,184.14432,142.50468,1260.1514,102.1422,230.3285,1262.321
139.36258,161.58694,1261.4006,270.12576,284.8298,1255.7279,181.31078,146.01773,1259.7786,99.296684,233.83202,1261.9651
136.56935,165.09602,1261.03,267.31677,288.3515,1255.289,178.51936,149.53345,1259.4014,96.49279,237.33823,1261.6019
133.81822,168.60783,1260.6537,264.55026,291.87518,1254.8582,175.76984,153.0518,1259.0204,93.73054,240.84727,1261.2316
131.10902,172.1225,1260.2717,261.82642,295.40088,1254.4357,173.062,156.57275,1258.6359,91.00999,244.35925,1260.8539
128.44156,175.64018,1259.8844,259.1453,298.92877,1254.0216,170.39563,160.09631,1258.2482,88.33118,247.87436,1260.4688
125.81561,179.16103,1259.4922,256.507,302.45892,1253.6155,167.77058,163.62253,1257.8577,85.69417,251.39273,1260.0764
123.23104,182.68521,1259.0953,253.91148,305.9915,1253.2164,165.18672,167.15144,1257.4647,83.09899,254.91455,1259.6772
120.68765,186.2129,1258.6943,251.3587,309.52667,1252.8237,162.64389,170.6832,1257.0696,80.54564,258.44,1259.2715
118.18528,189.74426,1258.2897,248.84846,313.0647,1252.4365,160.14198,174.21794,1256.6725,78.0341,261.96924,1258.8599
115.723755,193.27948,1257.8818,246.38055,316.60574,1252.054,157.68086,177.7559,1256.2738,75.56432,265.50244,1258.4427
113.30292,196.81873,1257.4714,243.95462,320.1501,1251.6753,155.26044,181.2973,1255.8739,73.13622,269.03976,1258.0212
110.922585,200.3622,1257.059,241.57033,323.69806,1251.2997,152.88057,184.84242,1255.473,70.74967,272.58142,1257.596
108.5826,203.91006,1256.645,239.22725,327.24988,1250.9266,150.54112,188.39154,1255.0717,68.40452,276.1276,1257.168
106.28279,207.46251,1256.2303,236.92493,330.80588,1250.5559,148.24199,191.94499,1254.6703,66.10057,279.67844,1256.7383
104.02298,211.01971,1255.8156,234.66292,334.3664,1250.1873,145.98302,195.50305,1254.2692,63.837612,283.2342,1256.3079
101.80301,214.5819,1255.4012,232.44075,337.93176,1249.8206,143.76405,199.06607,1253.8689,61.615395,286.79507,1255.8776
99.62271,218.14925,1254.9883,230.25798,341.50232,1249.4559,141.58495,202.63434,1253.4698,59.433647,290.36133,1255.4485
97.481926,221.72194,1254.5773,228.11424,345.0784,1249.0934,139.44553,206.20816,1253.0726,57.292103,293.9332,1255.0214
95.38049,225.30023,1254.1688,226.0092,348.66037,1248.7333,137.34561,209.78783,1252.6777,55.190475,297.51096,1254.5973
93.31826,228.88431,1253.7635,223.94258,352.24857,1248.3755,135.285,213.37361,1252.2856,53.128483,301.0948,1254.177
91.29506,232.47444,1253.3622,221.91417,355.84335,1248.0204,133.26353,216.96576,1251.8967,51.105843,304.68494,1253.7615
89.31074,236.07086,1252.9652,219.92384,359.4451,1247.6681,131.28099,220.56454,1251.5118,49.122276,308.2816,1253.3512
87.365135,239.67381,1252.5732,217.97147,363.05414,1247.3186,129.33716,224.17015,1251.1311,47.177513,311.88495,1252.9469
85.458084,243.28357,1252.1868,216.057,366.6708,1246.9719,127.431854,227.7828,1250.755,45.271294,315.49512,1252.5493
83.5894,246.90038,1251.8063,214.18037,370.29547,1246.6282,125.56487,231.40271,1250.3842,43.403374,319.1123,1252.1588
81.75891,250.52446,1251.432,212.34157,373.92838,1246.2874,123.73601,235.03003,1250.0187,41.57352,322.73663,1251.7758
79.96642,254.15605,1251.0645,210.54057,377.5697,1245.9493,121.94505,238.66495,1249.6589,39.78151,326.36832,1251.4001
78.21174,257.79535,1250.7039,208.77742,381.2195,1245.6141,120.19179,242.30757,1249.3053,38.02713,330.00745,1251.0325
76.49464,261.44257,1250.3505,207.05211,384.87787,1245.282,118.476,245.95805,1248.9579,36.310158,333.6542,1250.6724
74.81491,265.0978,1250.0044,205.3646,388.54468,1244.9528,116.79746,249.61647,1248.617,34.630367,337.30878,1250.32
73.17234,268.7613,1249.6659,203.71481,392.2199,1244.6266,115.15596,253.28293,1248.2825,32.987522,340.97128,1249.9751
71.566696,272.43307,1249.335,202.10262,395.90347,1244.3037,113.55127,256.9575,1247.9547,31.381374,344.64178,1249.6377
69.99776,276.11328,1249.0116,200.52779,399.5953,1243.9841,111.9832,260.6402,1247.6335,29.811659,348.32037,1249.3076
68.46532,279.802,1248.6959,198.99004,403.29532,1243.6683,110.45154,264.33112,1247.3192,28.278114,352.00708,1248.9846
66.96916,283.49927,1248.388,197.48903,407.00348,1243.3566,108.95609,268.03024,1247.0117,26.780476,355.7019,1248.6688
65.5091,287.20508,1248.0876,196.02441,410.71982,1243.0492,107.4967,271.73764,1246.7108,25.318485,359.4048,1248.36
64.08496,290.9194,1247.7948,194.59578,414.44427,1242.7466,106.07318,275.4533,1246.4167,23.891907,363.1157,1248.0583
62.696587,294.64227,1247.5094,193.20279,418.1768,1242.4495,104.68539,279.17725,1246.1294,22.50053,366.83463,1247.7638
61.343826,298.3736,1247.2313,191.8451,421.91727,1242.1584,103.33317,282.90952,1245.8488,21.144173,370.56152,1247.4766
60.026566,302.11334,1246.9606,190.5224,425.66562,1241.8741,102.01641,286.65012,1245.575,19.822693,374.2964,1247.1968
58.744686,305.86142,1246.6969,189.23445,429.42172,1241.5974,100.73501,290.39908,1245.308,18.535984,378.03925,1246.9246
57.498093,309.6178,1246.4402,187.98111,433.18542,1241.3289,99.48885,294.15643,1245.0477,17.283981,381.7901,1246.66
56.286705,313.38242,1246.1903,186.76225,436.9567,1241.0692,98.27787,297.9222,1244.7944,16.06666,385.54895,1246.4033
55.110443,317.15524,1245.9471,185.57787,440.73538,1240.8192,97.102005,301.69647,1244.5481,14.884022,389.31586,1246.1547
53.969246,320.93622,1245.7104,184.42795,444.5215,1240.5795,95.96118,305.47922,1244.3088,13.736091,393.0908,1245.9141
52.863052,324.72534,1245.48,183.31256,448.31512,1240.3502,94.85538,309.27045,1244.0764,12.622905,396.8738,1245.6815
51.791798,328.52252,1245.2556,182.2318,452.1163,1240.1321,93.78454,313.0702,1243.8511,11.544511,400.6649,1245.4574
50.755417,332.32782,1245.0371,181.18579,455.9252,1239.9249,92.74864,316.87842,1243.6327,10.500951,404.46405,1245.2413
49.753834,336.14114,1244.8242,180.17468,459.7419,1239.7292,91.74764,320.69507,1243.4213,9.492263,408.27127,1245.0334
48.78696,339.96252,1244.6167,179.19855,463.56656,1239.5447,90.78151,324.5201,1243.2164,8.518473,412.08658,1244.8336
47.854702,343.79187,1244.4143,178.25749,467.39935,1239.3712,89.85019,328.35345,1243.0183,7.579588,415.90994,1244.6416
46.95694,347.62918,1244.2168,177.35152,471.24045,1239.2084,88.9536,332.19495,1242.8264,6.6755886,419.74133,1244.4569
46.09356,351.4744,1244.0239,176.48056,475.09,1239.0559,88.09163,336.04446,1242.6406,5.8064246,423.58075,1244.2794
45.264427,355.32745,1243.8354,175.64452,478.94818,1238.913,87.26416,339.90186,1242.4604,4.9720097,427.42813,1244.1085
44.469406,359.18826,1243.6511,174.84323,482.8151,1238.779,86.471016,343.76694,1242.2856,4.1722207,431.28342,1243.9434
43.70835,363.05667,1243.4708,174.07645,486.69073,1238.6532,85.71203,347.63956,1242.1158,3.406897,435.14658,1243.7836
42.981102,366.93265,1243.2946,173.34392,490.575,1238.5347,84.987015,351.51953,1241.9507,2.6758406,439.0175,1243.6283
42.287495,370.81598,1243.1221,172.64537,494.46777,1238.4226,84.295746,355.4067,1241.7897,1.9788183,442.89606,1243.4768
41.627354,374.70654,1242.9534,171.9805,498.36868,1238.3162,83.638016,359.3009,1241.6327,1.315562,446.7821,1243.3286
41.00049,378.60416,1242.7883,171.349,502.2773,1238.2142,83.0136,363.20193,1241.4795,0.68577224,450.67548,1243.183
40.406685,382.5087,1242.6272,170.75053,506.1933,1238.1161,82.42226,367.1097,1241.3298,0.089122236,454.57596,1243.0394
39.845726,386.41998,1242.47,170.18478,510.11615,1238.0208,81.86375,371.02402,1241.1836,-0.47473776,458.48334,1242.8977
39.31736,390.33783,1242.3169,169.65138,514.04553,1237.9274,81.3378,374.94476,1241.0409,-1.006175,462.39743,1242.7572
38.82133,394.26205,1242.168,169.15,517.98114,1237.8352,80.84413,378.87177,1240.9016,-1.5055698,466.31796,1242.6179
38.357357,398.19247,1242.0237,168.68024,521.92267,1237.7434,80.382454,382.80487,1240.766,-1.9733112,470.24478,1242.4797
37.925133,402.1289,1241.884,168.24173,525.87,1237.6515,79.95244,386.74393,1240.6343,-2.4097922,474.17767,1242.3424
37.524345,406.0711,1241.7495,167.83412,529.82306,1237.559,79.55374,390.68878,1240.5067,-2.8154016,478.11646,1242.206
37.154667,410.01895,1241.6204,167.45703,533.78186,1237.4655,79.186,394.6393,1240.3837,-3.1905184,482.061,1242.071
36.815742,413.97217,1241.497,167.11012,537.7462,1237.3707,78.84884,398.59537,1240.2654,-3.5355096,486.0111,1241.9375
36.507225,417.93057,1241.3794,166.79305,541.71606,1237.2751,78.54188,402.55673,1240.1523,-3.8507283,489.9667,1241.8059
36.228733,421.89395,1241.2682,166.50537,545.6914,1237.1788,78.264725,406.52325,1240.0448,-4.1365175,493.92758,1241.6768
35.979897,425.86206,1241.1632,166.24672,549.6721,1237.0823,78.01699,410.4948,1239.9431,-4.39321,497.8936,1241.5505
35.76032,429.83475,1241.0647,166.0167,553.65814,1236.986,77.79828,414.47116,1239.8473,-4.621132,501.8646,1241.4279
35.569603,433.8117,1240.9724,165.81491,557.6493,1236.8905,77.60819,418.45218,1239.7576,-4.8206015,505.84036,1241.3092
35.407345,437.79282,1240.8862,165.64099,561.64557,1236.7968,77.44635,422.43765,1239.6736,-4.991931,509.82077,1241.1952
35.27314,441.77783,1240.8055,165.49457,565.64685,1236.7052,77.31238,426.4274,1239.5951,-5.135427,513.80554,1241.0859
35.16657,445.76657,1240.7296,165.37526,569.653,1236.6162,77.20588,430.42123,1239.5214,-5.251395,517.79456,1240.9817
35.087227,449.75882,1240.6573,165.2827,573.66406,1236.5303,77.12648,434.41898,1239.4514,-5.3401446,521.7875,1240.8822
35.03469,453.75446,1240.5873,165.21654,577.67975,1236.4474,77.073814,438.42044,1239.3839,-5.4019966,525.78424,1240.7867
35.008553,457.75327,1240.5176,165.17638,581.7,1236.3673,77.04749,442.42554,1239.3173,-5.437287,529.78455,1240.6943
35.008396,461.7552,1240.4459,165.16183,585.7247,1236.2894,77.04715,446.4341,1239.2491,-5.4463706,533.7882,1240.6035
35.03382,465.76007,1240.3696,165.17255,589.75354,1236.2125,77.072426,450.446,1239.177,-5.4296284,537.795,1240.5123
35.084423,469.76785,1240.2855,165.2081,593.78644,1236.1349,77.12294,454.46124,1239.0979,-5.3874636,541.8046,1240.4177
35.1598,473.7786,1240.1898,165.26817,597.8232,1236.0544,77.19834,458.4797,1239.0083,-5.3203044,545.81696,1240.3168
35.259575,477.79227,1240.0785,165.35239,601.8636,1235.9679,77.29829,462.50146,1238.9042,-5.228595,549.83185,1240.2051
35.38336,481.80905,1239.9467,165.4604,605.9074,1235.8715,77.42241,466.52655,1238.781,-5.1127925,553.8492,1240.0781
35.53079,485.82916,1239.7894,165.5919,609.95465,1235.7606,77.57037,470.55505,1238.6339,-4.9733624,557.86884,1239.9305
35.701492,489.8528,1239.6012,165.7465,614.0051,1235.6296,77.741844,474.58725,1238.4578,-4.810768,561.8909,1239.756
35.895123,493.88043,1239.3763,165.92387,618.0588,1235.4723,77.936485,478.62335,1238.2468,-4.625461,565.9156,1239.5481
36.111336,497.91248,1239.1089,166.12363,622.11554,1235.2817,78.15398,482.66376,1237.9951,-4.417873,569.94305,1239.2997
36.349808,501.94946,1238.7927,166.34537,626.1755,1235.0504,78.39401,486.7089,1237.6969,-4.1884093,573.9738,1239.0033
36.61022,505.9921,1238.4216,166.58867,630.23865,1234.7701,78.65629,490.75925,1237.346,-3.93745,578.00836,1238.6511
36.892284,510.04108,1237.9899,166.85309,634.3053,1234.4323,78.94052,494.81546,1236.9363,-3.665348,582.0474,1238.2356
37.195724,514.09717,1237.4916,167.13823,638.3759,1234.0281,79.24643,498.87817,1236.462,-3.3724296,586.0918,1237.7493
37.520294,518.16125,1236.9214,167.44368,642.45105,1233.5488,79.57376,502.94812,1235.9178,-3.0589893,590.1424,1237.185
37.865784,522.2342,1236.2747,167.7691,646.5314,1232.9856,79.92228,507.026,1235.2986,-2.7252853,594.20026,1236.5364
38.232006,526.3168,1235.547,168.11423,650.618,1232.3302,80.29178,511.11255,1234.5999,-2.3715324,598.2665,1235.7976
38.618824,530.4098,1234.7351,168.47882,654.71173,1231.5751,80.6821,515.2085,1233.8179,-1.9978957,602.3422,1234.9644
39.026127,534.5139,1233.8365,168.86273,658.81396,1230.7139,81.09311,519.31445,1232.9497,-1.6044853,606.4285,1234.0332
39.45385,538.6296,1232.8499,169.26587,662.9259,1229.7418,81.524704,523.43097,1231.9934,-1.1913544,610.5263,1233.0027
39.90196,542.7571,1231.7745,169.68823,667.0487,1228.6556,81.97684,527.5583,1230.9478,-0.75849617,614.6365,1231.8729
40.370457,546.8963,1230.6116,170.12991,671.18365,1227.4548,82.44948,531.69653,1229.8129,-0.3058404,618.7594,1230.6461
40.859386,551.04694,1229.3629,170.59111,675.33154,1226.1412,82.94264,535.84534,1228.59,0.16675146,622.89526,1229.3264
41.368828,555.208,1228.0321,171.07211,679.49304,1224.7202,83.45636,540.00415,1227.2814,0.65948987,627.0437,1227.9205
41.898888,559.3781,1226.6239,171.57329,683.6682,1223.2003,83.990715,544.17175,1225.8905,1.1726562,631.20355,1226.4374
42.4497,563.5553,1225.1442,172.09511,687.8563,1221.5939,84.54579,548.3464,1224.4222,1.706598,635.3733,1224.8882
43.02143,567.7368,1223.6005,172.63815,692.0559,1219.9176,85.12172,552.52576,1222.8826,2.261723,639.55023,1223.2866
43.614265,571.9193,1222.0013,173.20303,696.26416,1218.192,85.718636,556.70667,1221.2786,2.8384926,643.7309,1221.6487
44.228405,576.09863,1220.3568,173.7905,700.4771,1216.4421,86.336685,560.88525,1219.6184,3.4374166,647.9108,1219.9926
44.864082,580.26965,1218.6777,174.4013,704.6891,1214.6965,86.976036,565.0568,1217.9116,4.0590506,652.0843,1218.3383
45.52153,584.4265,1216.9762,175.03633,708.8928,1212.9878,87.63685,569.2158,1216.1685,4.7039895,656.2446,1216.7072
46.201,588.5625,1215.2651,175.6965,713.0792,1211.3512,88.31928,573.3558,1214.4004,5.3728595,660.3838,1215.1222
46.902756,592.66986,1213.5582,176.3828,717.2373,1209.8242,89.023506,577.4693,1212.6196,6.066307,664.4926,1213.6072
47.627056,596.7402,1211.8699,177.09625,721.35425,1208.4454,89.74969,581.5481,1210.8391,6.784984,668.5608,1212.1859
48.374176,600.7639,1210.2147,177.8379,725.41547,1207.2534,90.49798,585.5831,1209.0724,7.529533,672.5768,1210.8824
49.14437,604.731,1208.6077,178.60876,729.40497,1206.2854,91.26854,589.5644,1207.3336,8.300568,676.52826,1209.7197
49.937904,608.63055,1207.0637,179.40974,733.3054,1205.5758,92.06151,593.48114,1205.6375,9.098656,680.40173,1208.7192
50.755013,612.4509,1205.5975,180.2416,737.0984,1205.1552,92.87703,597.322,1203.9983,9.924299,684.18317,1207.9008
51.595917,616.1799,1204.2234,181.10489,740.7652,1205.0483,93.715225,601.0749,1202.4308,10.777917,687.8578,1207.2814
52.460815,619.80475,1202.9547,182.0,744.28687,1205.2738,94.576225,604.72705,1200.9495,11.659827,691.41064,1206.8751
53.349873,623.3124,1201.8043,182.927,747.6447,1205.8429,95.46011,608.26544,1199.5681,12.570232,694.8265,1206.6929
54.263214,626.68915,1200.7838,183.88573,750.8207,1206.7587,96.36699,611.6764,1198.3002,13.509201,698.09015,1206.7412
55.200935,629.9213,1199.9033,184.87572,753.7978,1208.0162,97.29691,614.94604,1197.1578,14.476663,701.1865,1207.0234
56.16308,632.9949,1199.1716,185.8963,756.56036,1209.6028,98.24994,618.0602,1196.1525,15.472397,704.1012,1207.5383
57.149647,635.89575,1198.5958,186.94658,759.0945,1211.498,99.2261,621.0044,1195.294,16.49603,706.8199,1208.2809
58.160595,638.6096,1198.181,188.02545,761.38776,1213.6752,100.22541,623.7642,1194.5905,17.547052,709.3291,1209.2427
59.19582,641.1224,1197.9309,189.13174,763.4297,1216.1022,101.247856,626.3251,1194.0486,18.624805,711.6161,1210.4116
60.255173,643.4199,1197.8466,190.26413,765.2117,1218.7428,102.29343,628.67224,1193.6731,19.728521,713.6686,1211.7726
61.338455,645.4882,1197.9277,191.42123,766.7265,1221.558,103.36206,630.7913,1193.4663,20.857334,715.4753,1213.3083
62.44542,647.31366,1198.1719,192.60167,767.9686,1224.5076,104.45368,632.668,1193.4288,22.010313,717.0255,1214.9994
63.575775,648.88275,1198.5743,193.80408,768.9336,1227.551,105.5682,634.28827,1193.5591,23.186495,718.3093,1216.8246
64.7292,650.1825,1199.1293,195.02719,769.6179,1230.6493,106.70548,635.6385,1193.8531,24.384907,719.31757,1218.7623
65.90534,651.20056,1199.8285,196.26993,770.01874,1233.7651,107.865395,636.70557,1194.3053,25.604609,720.0417,1220.7902
67.10381,651.925,1200.6627,197.53125,770.13367,1236.8645,109.04775,637.477,1194.908,26.8447,720.47406,1222.886
68.32422,652.3447,1201.6213,198.81033,769.96075,1239.9165,110.25236,637.94104,1195.6517,28.104355,720.6074,1225.0277
69.56617,652.4494,1202.6924,200.10641,769.4982,1242.8944,111.479004,638.0868,1196.5259,29.38284,720.4355,1227.1942
70.82926,652.2295,1203.8633,201.41891,768.7444,1245.7751,112.72745,637.9044,1197.5184,30.679523,719.9524,1229.3654
72.113106,651.6766,1205.1206,202.74731,767.69763,1248.5394,113.99746,637.3849,1198.6165,31.993885,719.1532,1231.5221
73.41733,650.7831,1206.4507,204.09125,766.35614,1251.172,115.2888,636.5205,1199.8064,33.325512,718.0335,1233.647
74.74157,649.54266,1207.8397,205.4505,764.71844,1253.6604,116.60125,635.30457,1201.0745,34.674076,716.5897,1235.7236
76.0855,647.9499,1209.274,206.8249,762.78284,1255.9951,117.93459,633.7316,1202.4065,36.03933,714.81885,1237.7373
77.44882,646.00073,1210.7401,208.2144,760.548,1258.169,119.288635,631.7975,1203.7891,37.421085,712.71875,1239.6747
78.83125,643.6921,1212.2252,209.61896,758.0128,1260.1761,120.66319,629.49915,1205.2087,38.819176,710.2881,1241.5239
80.23253,641.0222,1213.7169,211.03853,755.17676,1262.0125,122.0581,626.8349,1206.653,40.23347,707.52637,1243.2744
81.652435,637.99066,1215.2041,212.47305,752.03973,1263.6743,123.47319,623.80426,1208.1102,41.66383,704.4338,1244.917
83.09077,634.59784,1216.6765,213.92242,748.6024,1265.1584,124.908325,620.408,1209.5698,43.11011,701.0114,1246.4436
84.54736,630.84564,1218.1246,215.38652,744.8661,1266.4619,126.36337,616.648,1211.0222,44.57215,697.26117,1247.8474
86.02207,626.73694,1219.5405,216.8651,740.83276,1267.5817,127.8382,612.5275,1212.459,46.049755,693.1856,1249.1228
